城市,年份,国内旅游收入（亿元）,,,,,,
毕节市,2006,3.7368,,,,,,
毕节市,2007,17.06,,,,,,
毕节市,2008,50.9,,,,,,
毕节市,2009,75.2,,,,,,
毕节市,2010,100.9,,,,,,
毕节市,2011,153.54,,,,,,
毕节市,2012,162.704,,,,,,
毕节市,2013,207.61,,,,,,
毕节市,2014,,,,,,,
毕节市,2015,,,,,,,
毕节市,2016,,,,,,,
毕节市,2017,60.487,,,,,,
毕节市,2018,,,,,,,
毕节市,2019,,,,,,,
毕节市,2020,,,,,,,
毕节市,2021,,,,,,,
毕节市,2022,,,,,,,
毕节市,2023,,,,,,,
贵阳市,2000,29.24,,,,,,
贵阳市,2001,34.67,,,,,,
贵阳市,2002,40.04,,,,,,
贵阳市,2003,38.07,,,,,,
贵阳市,2004,47.6,,,,,,
贵阳市,2005,58.4,,,,,,
贵阳市,2006,81.43,,,,,,
贵阳市,2007,120.81,,,,,,
贵阳市,2008,182.29,,,,,,
贵阳市,2009,292.09,,,,,,
贵阳市,2010,424.24,,,,,,
贵阳市,2011,609.93,,,,,,
贵阳市,2012,600.01,,,,,,
贵阳市,2013,725.5,,,,,,
贵阳市,2014,870.86,,,,,,
贵阳市,2015,1036.56,,,,,,
贵阳市,2016,1384.08,,,,,,
贵阳市,2017,1860.24,,,,,,
贵阳市,2018,2440.44,,,,,,
贵阳市,2019,3074.31,,,,,,
贵阳市,2020,1618.61,,,,,,
贵阳市,2021,1821.38,,,,,,
贵阳市,2022,,,,,,,
贵阳市,2023,,,,,,,
遵义市,2000,,,,,,,
遵义市,2001,,,,,,,
遵义市,2002,5.89,,,,,,
遵义市,2003,6.02,,,,,,
遵义市,2004,8.24,,,,,,
遵义市,2005,15.1,,,,,,
遵义市,2006,47.83,,,,,,
遵义市,2007,55.2,,,,,,
遵义市,2008,81.56,,,,,,
遵义市,2009,110.37,,,,,,
遵义市,2010,140.56,,,,,,
遵义市,2011,240.5,,,,,,
遵义市,2012,311.65,,,,,,
遵义市,2013,358.69,,,,,,
遵义市,2014,444.09,,,,,,
遵义市,2015,546.7,,,,,,
遵义市,2016,792.73,,,,,,
遵义市,2017,1135.2,,,,,,
遵义市,2018,1555.8,,,,,,
遵义市,2019,1986.9,,,,,,
遵义市,2020,911.9,,,,,,
遵义市,2021,1140.7,,,,,,
遵义市,2022,,,,,,,
遵义市,2023,,,,,,,
铜仁市,2000,,,,,,,
铜仁市,2001,,,,,,,
铜仁市,2002,,,,,,,
铜仁市,2003,,,,,,,
铜仁市,2004,,,,,,,
铜仁市,2005,7.25,,,,,,
铜仁市,2006,13.8995,,,,,,
铜仁市,2007,,,,,,,
铜仁市,2008,24.91,,,,,,
铜仁市,2009,47.2,,,,,,
铜仁市,2010,,,,,,,
铜仁市,2011,112.7,,,,,,
铜仁市,2012,118.7,,,,,,
铜仁市,2013,156.31,,,,,,
铜仁市,2014,,,,,,,
铜仁市,2015,,,,,,,
铜仁市,2016,,,,,,,
铜仁市,2017,,,,,,,
铜仁市,2018,,,,,,,
铜仁市,2019,,,,,,,
铜仁市,2020,,,,,,,
铜仁市,2021,,,,,,,
铜仁市,2022,,,,,,,
铜仁市,2023,,,,,,,
丹东市,2000,,,,,,,
丹东市,2001,16.2921,,,,,,
丹东市,2002,24.3039,,,,,,
丹东市,2003,27.915,,,,,,
丹东市,2004,37.91,,,,,,
丹东市,2005,49.84,,,,,,
丹东市,2006,62,,,,,,
丹东市,2007,76.1,,,,,,
丹东市,2008,108.5,,,,,,
丹东市,2009,162.6,,,,,,
丹东市,2010,208.1,,,,,,
丹东市,2011,265.754,,,,,,
丹东市,2012,320.2,,,,,,
丹东市,2013,348.627,,,,,,
丹东市,2014,419.17,,,,,,
丹东市,2015,307.666,,,,,,
丹东市,2016,356.296,,,,,,
丹东市,2017,402.1,,,,,,
丹东市,2018,451.2,,,,,,
丹东市,2019,521.13,,,,,,
丹东市,2020,110.57,,,,,,
丹东市,2021,,,,,,,
丹东市,2022,,,,,,,
丹东市,2023,,,,,,,
大连市,2000,,,,,,,
大连市,2001,85.5018,,,,,,
大连市,2002,108.284,,,,,,
大连市,2003,105.094,,,,,,
大连市,2004,141.24,,,,,,
大连市,2005,178.06,,,,,,
大连市,2006,223,,,,,,
大连市,2007,281.5,,,,,,
大连市,2008,355,,,,,,
大连市,2009,430.5,,,,,,
大连市,2010,495.5,,,,,,
大连市,2011,597.883,,,,,,
大连市,2012,711.36,,,,,,
大连市,2013,850.439,,,,,,
大连市,2014,965.348,,,,,,
大连市,2015,977.209,,,,,,
大连市,2016,1105.24,,,,,,
大连市,2017,1242.9,,,,,,
大连市,2018,1402.19,,,,,,
大连市,2019,1615.98,,,,,,
大连市,2020,605.9,,,,,,
大连市,2021,,,,,,,
大连市,2022,,,,,,,
大连市,2023,,,,,,,
抚顺市,2000,,,,,,,
抚顺市,2001,6.0063,,,,,,
抚顺市,2002,7.4799,,,,,,
抚顺市,2003,9.0998,,,,,,
抚顺市,2004,12.33,,,,,,
抚顺市,2005,21.11,,,,,,
抚顺市,2006,44.1,,,,,,
抚顺市,2007,70,,,,,,
抚顺市,2008,95.3,,,,,,
抚顺市,2009,145,,,,,,
抚顺市,2010,177.4,,,,,,
抚顺市,2011,226.564,,,,,,
抚顺市,2012,269.27,,,,,,
抚顺市,2013,327.007,,,,,,
抚顺市,2014,389.353,,,,,,
抚顺市,2015,216.047,,,,,,
抚顺市,2016,246.696,,,,,,
抚顺市,2017,276.3,,,,,,
抚顺市,2018,319.51,,,,,,
抚顺市,2019,368.6,,,,,,
抚顺市,2020,26.8,,,,,,
抚顺市,2021,,,,,,,
抚顺市,2022,,,,,,,
抚顺市,2023,,,,,,,
朝阳市,2000,,,,,,,
朝阳市,2001,5.5074,,,,,,
朝阳市,2002,6.87,,,,,,
朝阳市,2003,6.09,,,,,,
朝阳市,2004,7.02,,,,,,
朝阳市,2005,15.32,,,,,,
朝阳市,2006,26.76,,,,,,
朝阳市,2007,46,,,,,,
朝阳市,2008,63,,,,,,
朝阳市,2009,82.6,,,,,,
朝阳市,2010,103.6,,,,,,
朝阳市,2011,128.734,,,,,,
朝阳市,2012,144.3,,,,,,
朝阳市,2013,185.466,,,,,,
朝阳市,2014,210.523,,,,,,
朝阳市,2015,129.036,,,,,,
朝阳市,2016,145.895,,,,,,
朝阳市,2017,164.124,,,,,,
朝阳市,2018,193.08,,,,,,
朝阳市,2019,225.81,,,,,,
朝阳市,2020,130.2,,,,,,
朝阳市,2021,,,,,,,
朝阳市,2022,,,,,,,
朝阳市,2023,,,,,,,
本溪市,2000,,,,,,,
本溪市,2001,9.2895,,,,,,
本溪市,2002,16.8222,,,,,,
本溪市,2003,17.57,,,,,,
本溪市,2004,21.19,,,,,,
本溪市,2005,29.17,,,,,,
本溪市,2006,47.1,,,,,,
本溪市,2007,75.5,,,,,,
本溪市,2008,105.5,,,,,,
本溪市,2009,132.2,,,,,,
本溪市,2010,158.1,,,,,,
本溪市,2011,199.625,,,,,,
本溪市,2012,237.06,,,,,,
本溪市,2013,289.846,,,,,,
本溪市,2014,360.948,,,,,,
本溪市,2015,228.342,,,,,,
本溪市,2016,260.194,,,,,,
本溪市,2017,284.8,,,,,,
本溪市,2018,320.1,,,,,,
本溪市,2019,383.5,,,,,,
本溪市,2020,205.741,,,,,,
本溪市,2021,,,,,,,
本溪市,2022,,,,,,,
本溪市,2023,,,,,,,
沈阳市,2000,212.2,,,,,,
沈阳市,2001,,,,,,,
沈阳市,2002,133.163,,,,,,
沈阳市,2003,135.545,,,,,,
沈阳市,2004,169.4,,,,,,
沈阳市,2005,212.2,,,,,,
沈阳市,2006,254.3,,,,,,
沈阳市,2007,305,,,,,,
沈阳市,2008,387.4,,,,,,
沈阳市,2009,428,,,,,,
沈阳市,2010,502,,,,,,
沈阳市,2011,502,,,,,,
沈阳市,2012,788.2,,,,,,
沈阳市,2013,890.7,,,,,,
沈阳市,2014,1021.5,,,,,,
沈阳市,2015,1171.6,,,,,,
沈阳市,2016,563,,,,,,
沈阳市,2017,637,,,,,,
沈阳市,2018,733,,,,,,
沈阳市,2019,849,,,,,,
沈阳市,2020,500.7,,,,,,
沈阳市,2021,,,,,,,
沈阳市,2022,577,,,,,,
沈阳市,2023,,,,,,,
盘锦市,2000,,,,,,,
盘锦市,2001,5.9334,,,,,,
盘锦市,2002,7.87,,,,,,
盘锦市,2003,10.0519,,,,,,
盘锦市,2004,12.54,,,,,,
盘锦市,2005,15.75,,,,,,
盘锦市,2006,29.98,,,,,,
盘锦市,2007,51,,,,,,
盘锦市,2008,76,,,,,,
盘锦市,2009,102,,,,,,
盘锦市,2010,130.3,,,,,,
盘锦市,2011,169.191,,,,,,
盘锦市,2012,200.4,,,,,,
盘锦市,2013,245.815,,,,,,
盘锦市,2014,291.595,,,,,,
盘锦市,2015,162.19,,,,,,
盘锦市,2016,188.079,,,,,,
盘锦市,2017,213.2,,,,,,
盘锦市,2018,252.37,,,,,,
盘锦市,2019,291.81,,,,,,
盘锦市,2020,191.16,,,,,,
盘锦市,2021,220.1,,,,,,
盘锦市,2022,,,,,,,
盘锦市,2023,,,,,,,
营口市,2000,,,,,,,
营口市,2001,,,,,,,
营口市,2002,12.3674,,,,,,
营口市,2003,11.159,,,,,,
营口市,2004,,,,,,,
营口市,2005,13.89,,,,,,
营口市,2006,16.82,,,,,,
营口市,2007,32,,,,,,
营口市,2008,60,,,,,,
营口市,2009,87.7,,,,,,
营口市,2010,112.1,,,,,,
营口市,2011,143.9,,,,,,
营口市,2012,167.7,,,,,,
营口市,2013,206.369,,,,,,
营口市,2014,243.003,,,,,,
营口市,2015,181.277,,,,,,
营口市,2016,206.714,,,,,,
营口市,2017,230.6,,,,,,
营口市,2018,259,,,,,,
营口市,2019,301,,,,,,
营口市,2020,210.4,,,,,,
营口市,2021,,,,,,,
营口市,2022,,,,,,,
营口市,2023,,,,,,,
葫芦岛市,2000,,,,,,,
葫芦岛市,2001,8.0014,,,,,,
葫芦岛市,2002,13.259,,,,,,
葫芦岛市,2003,13.0185,,,,,,
葫芦岛市,2004,18.04,,,,,,
葫芦岛市,2005,20.68,,,,,,
葫芦岛市,2006,24.84,,,,,,
葫芦岛市,2007,37,,,,,,
葫芦岛市,2008,68.5,,,,,,
葫芦岛市,2009,104.3,,,,,,
葫芦岛市,2010,125.9,,,,,,
葫芦岛市,2011,173.633,,,,,,
葫芦岛市,2012,204.1,,,,,,
葫芦岛市,2013,206.076,,,,,,
葫芦岛市,2014,241.887,,,,,,
葫芦岛市,2015,143.585,,,,,,
葫芦岛市,2016,165.882,,,,,,
葫芦岛市,2017,179.3,,,,,,
葫芦岛市,2018,203.3,,,,,,
葫芦岛市,2019,244.57,,,,,,
葫芦岛市,2020,115.99,,,,,,
葫芦岛市,2021,,,,,,,
葫芦岛市,2022,,,,,,,
葫芦岛市,2023,,,,,,,
辽阳市,2000,,,,,,,
辽阳市,2001,4.2641,,,,,,
辽阳市,2002,7.43,,,,,,
辽阳市,2003,9.09,,,,,,
辽阳市,2004,12.32,,,,,,
辽阳市,2005,21.52,,,,,,
辽阳市,2006,40.2,,,,,,
辽阳市,2007,65,,,,,,
辽阳市,2008,84,,,,,,
辽阳市,2009,106.7,,,,,,
辽阳市,2010,129.7,,,,,,
辽阳市,2011,161.649,,,,,,
辽阳市,2012,190.4,,,,,,
辽阳市,2013,220.942,,,,,,
辽阳市,2014,254.632,,,,,,
辽阳市,2015,156.803,,,,,,
辽阳市,2016,177.981,,,,,,
辽阳市,2017,198.2,,,,,,
辽阳市,2018,224.707,,,,,,
辽阳市,2019,261.56,,,,,,
辽阳市,2020,120.433,,,,,,
辽阳市,2021,,,,,,,
辽阳市,2022,,,,,,,
辽阳市,2023,,,,,,,
铁岭市,2000,,,,,,,
铁岭市,2001,3.6478,,,,,,
铁岭市,2002,4.03,,,,,,
铁岭市,2003,6.09,,,,,,
铁岭市,2004,7.61,,,,,,
铁岭市,2005,10.04,,,,,,
铁岭市,2006,20.07,,,,,,
铁岭市,2007,29.7,,,,,,
铁岭市,2008,44.78,,,,,,
铁岭市,2009,61.2,,,,,,
铁岭市,2010,78.5,,,,,,
铁岭市,2011,101.342,,,,,,
铁岭市,2012,112.5,,,,,,
铁岭市,2013,146.133,,,,,,
铁岭市,2014,171.731,,,,,,
铁岭市,2015,115.63,,,,,,
铁岭市,2016,131.189,,,,,,
铁岭市,2017,146.1,,,,,,
铁岭市,2018,164,,,,,,
铁岭市,2019,189.4,,,,,,
铁岭市,2020,55.06,,,,,,
铁岭市,2021,114,,,,,,
铁岭市,2022,,,,,,,
铁岭市,2023,,,,,,,
锦州市,2000,,,,,,,
锦州市,2001,9.0984,,,,,,
锦州市,2002,16.5705,,,,,,
锦州市,2003,17.4399,,,,,,
锦州市,2004,20.92,,,,,,
锦州市,2005,29.07,,,,,,
锦州市,2006,36.8,,,,,,
锦州市,2007,53,,,,,,
锦州市,2008,65,,,,,,
锦州市,2009,90.6,,,,,,
锦州市,2010,112.4,,,,,,
锦州市,2011,143.014,,,,,,
锦州市,2012,161.6,,,,,,
锦州市,2013,222.548,,,,,,
锦州市,2014,265.463,,,,,,
锦州市,2015,146.357,,,,,,
锦州市,2016,167.782,,,,,,
锦州市,2017,187.2,,,,,,
锦州市,2018,211.2,,,,,,
锦州市,2019,244.84,,,,,,
锦州市,2020,100.12,,,,,,
锦州市,2021,140.5,,,,,,
锦州市,2022,,,,,,,
锦州市,2023,,,,,,,
阜新市,2000,,,,,,,
阜新市,2001,2.6464,,,,,,
阜新市,2002,3.29,,,,,,
阜新市,2003,3.57,,,,,,
阜新市,2004,4,,,,,,
阜新市,2005,4.8,,,,,,
阜新市,2006,6.7,,,,,,
阜新市,2007,12.1,,,,,,
阜新市,2008,18.48,,,,,,
阜新市,2009,28.1,,,,,,
阜新市,2010,35.9,,,,,,
阜新市,2011,46.48,,,,,,
阜新市,2012,55.9,,,,,,
阜新市,2013,67.2292,,,,,,
阜新市,2014,76.7,,,,,,
阜新市,2015,68.7,,,,,,
阜新市,2016,77.7862,,,,,,
阜新市,2017,89.4,,,,,,
阜新市,2018,100.4,,,,,,
阜新市,2019,117.07,,,,,,
阜新市,2020,64.1,,,,,,
阜新市,2021,,,,,,,
阜新市,2022,,,,,,,
阜新市,2023,,,,,,,
鞍山市,2000,,,,,,,
鞍山市,2001,25.0158,,,,,,
鞍山市,2002,35.8735,,,,,,
鞍山市,2003,35.7953,,,,,,
鞍山市,2004,46.9,,,,,,
鞍山市,2005,53.16,,,,,,
鞍山市,2006,63.4,,,,,,
鞍山市,2007,81,,,,,,
鞍山市,2008,104,,,,,,
鞍山市,2009,137.1,,,,,,
鞍山市,2010,176.2,,,,,,
鞍山市,2011,232.456,,,,,,
鞍山市,2012,279,,,,,,
鞍山市,2013,323.9,,,,,,
鞍山市,2014,399.141,,,,,,
鞍山市,2015,289.929,,,,,,
鞍山市,2016,329.715,,,,,,
鞍山市,2017,370.3,,,,,,
鞍山市,2018,419.5,,,,,,
鞍山市,2019,489.9,,,,,,
鞍山市,2020,275.07,,,,,,
鞍山市,2021,302.9,,,,,,
鞍山市,2022,249.7,,,,,,
鞍山市,2023,,,,,,,
重庆市,2000,137.05,,,,,,
重庆市,2001,164.07,,,,,,
重庆市,2002,201.5,,,,,,
重庆市,2003,194.52,,,,,,
重庆市,2004,242.92,,,,,,
重庆市,2005,279.17,,,,,,
重庆市,2006,321.58,,,,,,
重庆市,2007,413.65,,,,,,
重庆市,2008,530.03,,,,,,
重庆市,2009,666.34,,,,,,
重庆市,2010,868.36,,,,,,
重庆市,2011,1202.76,,,,,,
重庆市,2012,,,,,,,
重庆市,2013,,,,,,,
重庆市,2014,,,,,,,
重庆市,2015,,,,,,,
重庆市,2016,,,,,,,
重庆市,2017,3176.55,,,,,,
重庆市,2018,,,,,,,
重庆市,2019,,,,,,,
重庆市,2020,,,,,,,
重庆市,2021,,,,,,,
重庆市,2022,,,,,,,
重庆市,2023,,,,,,,
咸阳市,2000,,,,,,,
咸阳市,2001,,,,,,,
咸阳市,2002,,,,,,,
咸阳市,2003,,,,,,,
咸阳市,2004,,,,,,,
咸阳市,2005,30.5,,,,,,
咸阳市,2006,35.9,,,,,,
咸阳市,2007,43.84,,,,,,
咸阳市,2008,50.436,,,,,,
咸阳市,2009,59.0803,,,,,,
咸阳市,2010,80,,,,,,
咸阳市,2011,109.3,,,,,,
咸阳市,2012,155.74,,,,,,
咸阳市,2013,195.6,,,,,,
咸阳市,2014,,,,,,,
咸阳市,2015,,,,,,,
咸阳市,2016,,,,,,,
咸阳市,2017,289.9,,,,,,
咸阳市,2018,,,,,,,
咸阳市,2019,,,,,,,
咸阳市,2020,,,,,,,
咸阳市,2021,,,,,,,
咸阳市,2022,,,,,,,
咸阳市,2023,,,,,,,
商洛市,2000,,,,,,,
商洛市,2001,,,,,,,
商洛市,2002,,,,,,,
商洛市,2003,,,,,,,
商洛市,2004,,,,,,,
商洛市,2005,1.46,,,,,,
商洛市,2006,2.4,,,,,,
商洛市,2007,5.33,,,,,,
商洛市,2008,10.46,,,,,,
商洛市,2009,23.1,,,,,,
商洛市,2010,48.26,,,,,,
商洛市,2011,68.12,,,,,,
商洛市,2012,102.5,,,,,,
商洛市,2013,135.43,,,,,,
商洛市,2014,,,,,,,
商洛市,2015,,,,,,,
商洛市,2016,,,,,,,
商洛市,2017,260.518,,,,,,
商洛市,2018,,,,,,,
商洛市,2019,,,,,,,
商洛市,2020,,,,,,,
商洛市,2021,,,,,,,
商洛市,2022,175.11,,,,,,
商洛市,2023,,,,,,,
安康市,2000,,,,,,,
安康市,2001,,,,,,,
安康市,2002,,,,,,,
安康市,2003,,,,,,,
安康市,2004,,,,,,,
安康市,2005,4.16,,,,,,
安康市,2006,5.6,,,,,,
安康市,2007,7.21,,,,,,
安康市,2008,11.2,,,,,,
安康市,2009,21.83,,,,,,
安康市,2010,47.5,,,,,,
安康市,2011,63.15,,,,,,
安康市,2012,76.14,,,,,,
安康市,2013,95.21,,,,,,
安康市,2014,119.76,,,,,,
安康市,2015,143.86,,,,,,
安康市,2016,170.79,,,,,,
安康市,2017,228.03,,,,,,
安康市,2018,,,,,,,
安康市,2019,,,,,,,
安康市,2020,75.38,,,,,,
安康市,2021,163.81,,,,,,
安康市,2022,130.67,,,,,,
安康市,2023,,,,,,,
宝鸡市,2000,,,,,,,
宝鸡市,2001,,,,,,,
宝鸡市,2002,,,,,,,
宝鸡市,2003,,,,,,,
宝鸡市,2004,,,,,,,
宝鸡市,2005,28.9,,,,,,
宝鸡市,2006,40.2,,,,,,
宝鸡市,2007,,,,,,,
宝鸡市,2008,65.5,,,,,,
宝鸡市,2009,78,,,,,,
宝鸡市,2010,100.21,,,,,,
宝鸡市,2011,132,,,,,,
宝鸡市,2012,171.4,,,,,,
宝鸡市,2013,236.4,,,,,,
宝鸡市,2014,,,,,,,
宝鸡市,2015,,,,,,,
宝鸡市,2016,,,,,,,
宝鸡市,2017,574.86,,,,,,
宝鸡市,2018,,,,,,,
宝鸡市,2019,,,,,,,
宝鸡市,2020,,,,,,,
宝鸡市,2021,,,,,,,
宝鸡市,2022,,,,,,,
宝鸡市,2023,,,,,,,
延安市,2000,,,,,,,
延安市,2001,,,,,,,
延安市,2002,,,,,,,
延安市,2003,,,,,,,
延安市,2004,,,,,,,
延安市,2005,20.2,,,,,,
延安市,2006,25.49,,,,,,
延安市,2007,35.01,,,,,,
延安市,2008,43.03,,,,,,
延安市,2009,53.58,,,,,,
延安市,2010,76.08,,,,,,
延安市,2011,109.43,,,,,,
延安市,2012,117.38,,,,,,
延安市,2013,151.49,,,,,,
延安市,2014,,,,,,,
延安市,2015,,,,,,,
延安市,2016,,,,,,,
延安市,2017,298.453,,,,,,
延安市,2018,,,,,,,
延安市,2019,,,,,,,
延安市,2020,,,,,,,
延安市,2021,,,,,,,
延安市,2022,,,,,,,
延安市,2023,,,,,,,
榆林市,2000,,,,,,,
榆林市,2001,,,,,,,
榆林市,2002,,,,,,,
榆林市,2003,,,,,,,
榆林市,2004,,,,,,,
榆林市,2005,6.18,,,,,,
榆林市,2006,9.63,,,,,,
榆林市,2007,14.08,,,,,,
榆林市,2008,15.43,,,,,,
榆林市,2009,18,,,,,,
榆林市,2010,23,,,,,,
榆林市,2011,29.5,,,,,,
榆林市,2012,58.5,,,,,,
榆林市,2013,75,,,,,,
榆林市,2014,,,,,,,
榆林市,2015,,,,,,,
榆林市,2016,,,,,,,
榆林市,2017,190.8,,,,,,
榆林市,2018,,,,,,,
榆林市,2019,,,,,,,
榆林市,2020,,,,,,,
榆林市,2021,,,,,,,
榆林市,2022,,,,,,,
榆林市,2023,,,,,,,
汉中市,2000,,,,,,,
汉中市,2001,,,,,,,
汉中市,2002,,,,,,,
汉中市,2003,,,,,,,
汉中市,2004,,,,,,,
汉中市,2005,8.2,,,,,,
汉中市,2006,12.5,,,,,,
汉中市,2007,17,,,,,,
汉中市,2008,23,,,,,,
汉中市,2009,31.6,,,,,,
汉中市,2010,48.2,,,,,,
汉中市,2011,63,,,,,,
汉中市,2012,81.5,,,,,,
汉中市,2013,105.18,,,,,,
汉中市,2014,,,,,,,
汉中市,2015,,,,,,,
汉中市,2016,,,,,,,
汉中市,2017,230,,,,,,
汉中市,2018,,,,,,,
汉中市,2019,,,,,,,
汉中市,2020,,,,,,,
汉中市,2021,,,,,,,
汉中市,2022,,,,,,,
汉中市,2023,,,,,,,
渭南市,2000,,,,,,,
渭南市,2001,,,,,,,
渭南市,2002,,,,,,,
渭南市,2003,,,,,,,
渭南市,2004,,,,,,,
渭南市,2005,17.68,,,,,,
渭南市,2006,20.8687,,,,,,
渭南市,2007,26.09,,,,,,
渭南市,2008,36.43,,,,,,
渭南市,2009,50.32,,,,,,
渭南市,2010,65.75,,,,,,
渭南市,2011,116.3,,,,,,
渭南市,2012,152.03,,,,,,
渭南市,2013,212,,,,,,
渭南市,2014,,,,,,,
渭南市,2015,,,,,,,
渭南市,2016,,,,,,,
渭南市,2017,41.4876,,,,,,
渭南市,2018,,,,,,,
渭南市,2019,,,,,,,
渭南市,2020,,,,,,,
渭南市,2021,,,,,,,
渭南市,2022,,,,,,,
渭南市,2023,,,,,,,
西安市,2000,,,,,,,
西安市,2001,,,,,,,
西安市,2002,,,,,,,
西安市,2003,,,,,,,
西安市,2004,,,,,,,
西安市,2005,145.2,,,,,,
西安市,2006,166.47,,,,,,
西安市,2007,194.8,,,,,,
西安市,2008,214.8,,,,,,
西安市,2009,266.35,,,,,,
西安市,2010,362.78,,,,,,
西安市,2011,478.87,,,,,,
西安市,2012,594.5,,,,,,
西安市,2013,747.28,,,,,,
西安市,2014,,,,,,,
西安市,2015,,,,,,,
西安市,2016,,,,,,,
西安市,2017,1550.44,,,,,,
西安市,2018,,,,,,,
西安市,2019,,,,,,,
西安市,2020,,,,,,,
西安市,2021,,,,,,,
西安市,2022,,,,,,,
西安市,2023,,,,,,,
铜川市,2000,,,,,,,
铜川市,2001,,,,,,,
铜川市,2002,,,,,,,
铜川市,2003,,,,,,,
铜川市,2004,,,,,,,
铜川市,2005,,,,,,,
铜川市,2006,3.46,,,,,,
铜川市,2007,4.2,,,,,,
铜川市,2008,5.2,,,,,,
铜川市,2009,6.5,,,,,,
铜川市,2010,10.48,,,,,,
铜川市,2011,19.11,,,,,,
铜川市,2012,30.6,,,,,,
铜川市,2013,43.75,,,,,,
铜川市,2014,,,,,,,
铜川市,2015,,,,,,,
铜川市,2016,,,,,,,
铜川市,2017,104.91,,,,,,
铜川市,2018,,,,,,,
铜川市,2019,,,,,,,
铜川市,2020,,,,,,,
铜川市,2021,,,,,,,
铜川市,2022,,,,,,,
铜川市,2023,,,,,,,
海东市,2000,,,,,,,
海东市,2001,,,,,,,
海东市,2002,,,,,,,
海东市,2003,,,,,,,
海东市,2004,,,,,,,
海东市,2005,0.66,,,,,,
海东市,2006,0.77,,,,,,
海东市,2007,,,,,,,
海东市,2008,,,,,,,
海东市,2009,,,,,,,
海东市,2010,,,,,,,
海东市,2011,8.19,,,,,,
海东市,2012,12.7,,,,,,
海东市,2013,16.92,,,,,,
海东市,2014,,,,,,,
海东市,2015,,,,,,,
海东市,2016,,,,,,,
海东市,2017,,,,,,,
海东市,2018,,,,,,,
海东市,2019,,,,,,,
海东市,2020,53.88,,,,,,
海东市,2021,,,,,,,
海东市,2022,,,,,,,
海东市,2023,,,,,,,
西宁市,2000,,,,,,,
西宁市,2001,,,,,,,
西宁市,2002,,,,,,,
西宁市,2003,,,,,,,
西宁市,2004,,,,,,,
西宁市,2005,17.38,,,,,,
西宁市,2006,25.08,,,,,,
西宁市,2007,30.95,,,,,,
西宁市,2008,,,,,,,
西宁市,2009,,,,,,,
西宁市,2010,,,,,,,
西宁市,2011,56.16,,,,,,
西宁市,2012,73.7,,,,,,
西宁市,2013,99.73,,,,,,
西宁市,2014,,,,,,,
西宁市,2015,155.48,,,,,,
西宁市,2016,194.46,,,,,,
西宁市,2017,249.06,,,,,,
西宁市,2018,310.8,,,,,,
西宁市,2019,371.27,,,,,,
西宁市,2020,219.52,,,,,,
西宁市,2021,263.49,,,,,,
西宁市,2022,122.41,,,,,,
西宁市,2023,,,,,,,
七台河市,2000,,,,,,,
七台河市,2001,,,,,,,
七台河市,2002,,,,,,,
七台河市,2003,,,,,,,
七台河市,2004,0.1181,,,,,,
七台河市,2005,0.1526,,,,,,
七台河市,2006,0.1848,,,,,,
七台河市,2007,0.73,,,,,,
七台河市,2008,14.9,,,,,,
七台河市,2009,9.4,,,,,,
七台河市,2010,10.1,,,,,,
七台河市,2011,10.2,,,,,,
七台河市,2012,10.4,,,,,,
七台河市,2013,,,,,,,
七台河市,2014,,,,,,,
七台河市,2015,,,,,,,
七台河市,2016,,,,,,,
七台河市,2017,,,,,,,
七台河市,2018,,,,,,,
七台河市,2019,,,,,,,
七台河市,2020,,,,,,,
七台河市,2021,,,,,,,
七台河市,2022,,,,,,,
七台河市,2023,,,,,,,
伊春市,2000,,,,,,,
伊春市,2001,,,,,,,
伊春市,2002,1.6,,,,,,
伊春市,2003,2.6973,,,,,,
伊春市,2004,4.3427,,,,,,
伊春市,2005,6.4443,,,,,,
伊春市,2006,9.4089,,,,,,
伊春市,2007,12.0064,,,,,,
伊春市,2008,15.0689,,,,,,
伊春市,2009,19.1,,,,,,
伊春市,2010,25.1522,,,,,,
伊春市,2011,35.3295,,,,,,
伊春市,2012,43.6,,,,,,
伊春市,2013,49.0663,,,,,,
伊春市,2014,,,,,,,
伊春市,2015,,,,,,,
伊春市,2016,,,,,,,
伊春市,2017,112.97,,,,,,
伊春市,2018,,,,,,,
伊春市,2019,,,,,,,
伊春市,2020,,,,,,,
伊春市,2021,,,,,,,
伊春市,2022,,,,,,,
伊春市,2023,,,,,,,
佳木斯市,2000,,,,,,,
佳木斯市,2001,,,,,,,
佳木斯市,2002,3.5,,,,,,
佳木斯市,2003,2.9,,,,,,
佳木斯市,2004,3.5,,,,,,
佳木斯市,2005,5.1,,,,,,
佳木斯市,2006,5.2,,,,,,
佳木斯市,2007,6.8,,,,,,
佳木斯市,2008,8.2,,,,,,
佳木斯市,2009,8.6,,,,,,
佳木斯市,2010,9.9,,,,,,
佳木斯市,2011,11.6,,,,,,
佳木斯市,2012,12.4,,,,,,
佳木斯市,2013,15.968,,,,,,
佳木斯市,2014,16.1,,,,,,
佳木斯市,2015,,,,,,,
佳木斯市,2016,20.7,,,,,,
佳木斯市,2017,22.6,,,,,,
佳木斯市,2018,30,,,,,,
佳木斯市,2019,58.76,,,,,,
佳木斯市,2020,,,,,,,
佳木斯市,2021,,,,,,,
佳木斯市,2022,,,,,,,
佳木斯市,2023,,,,,,,
双鸭山市,2000,,,,,,,
双鸭山市,2001,,,,,,,
