省份,城市,年份,国内旅游人数（万人）,国内旅游收入（亿元）,,,,,,
河南省,洛阳市,2022,,,,,,,,
河南省,洛阳市,2023,,,,,,,,
河南省,漯河市,2000,,,,,,,,
河南省,漯河市,2001,,,,,,,,
河南省,漯河市,2002,,,,,,,,
河南省,漯河市,2003,97.5,4.84,,,,,,
河南省,漯河市,2004,137,7.3396,,,,,,
河南省,漯河市,2005,164,9.2552,,,,,,
河南省,漯河市,2006,196,11.37,,,,,,
河南省,漯河市,2007,244.91,14.0761,,,,,,
河南省,漯河市,2008,314.2,16.5676,,,,,,
河南省,漯河市,2009,360.72,20.8089,,,,,,
河南省,漯河市,2010,414,24.306,,,,,,
河南省,漯河市,2011,490.3,29.83,,,,,,
河南省,漯河市,2012,594.7,35.5316,,,,,,
河南省,漯河市,2013,678.25,41.3167,,,,,,
河南省,漯河市,2014,757.3,,,,,,,
河南省,漯河市,2015,875.4,,,,,,,
河南省,漯河市,2016,978,,,,,,,
河南省,漯河市,2017,589.1,41.6,,,,,,
河南省,漯河市,2018,1298,,,,,,,
河南省,漯河市,2019,1491.56,,,,,,,
河南省,漯河市,2020,,,,,,,,
河南省,漯河市,2021,,,,,,,,
河南省,漯河市,2022,,,,,,,,
河南省,漯河市,2023,,,,,,,,
河南省,濮阳市,2000,,,,,,,,
河南省,濮阳市,2001,,,,,,,,
河南省,濮阳市,2002,,,,,,,,
河南省,濮阳市,2003,176.2,10,,,,,,
河南省,濮阳市,2004,242,14.4386,,,,,,
河南省,濮阳市,2005,298,18.776,,,,,,
河南省,濮阳市,2006,366,23.83,,,,,,
河南省,濮阳市,2007,472.79,30.1932,,,,,,
河南省,濮阳市,2008,579.2,35.8092,,,,,,
河南省,濮阳市,2009,679.93,44.9763,,,,,,
河南省,濮阳市,2010,772.7,52.2401,,,,,,
河南省,濮阳市,2011,929.1,63.52,,,,,,
河南省,濮阳市,2012,1150.2,85.3649,,,,,,
河南省,濮阳市,2013,1315.27,98.9245,,,,,,
河南省,濮阳市,2014,1463.3,,,,,,,
河南省,濮阳市,2015,1665.2,,,,,,,
河南省,濮阳市,2016,1852,,,,,,,
河南省,濮阳市,2017,1366.06,23.01,,,,,,
河南省,濮阳市,2018,2513,,,,,,,
河南省,濮阳市,2019,2912.02,,,,,,,
河南省,濮阳市,2020,,35.5,,,,,,
河南省,濮阳市,2021,,38.1462,,,,,,
河南省,濮阳市,2022,,,,,,,,
河南省,濮阳市,2023,,,,,,,,
河南省,焦作市,2000,,,,,,,,
河南省,焦作市,2001,,,,,,,,
河南省,焦作市,2002,,,,,,,,
河南省,焦作市,2003,245.3,14.21,,,,,,
河南省,焦作市,2004,480,27.0891,,,,,,
河南省,焦作市,2005,605,37.4046,,,,,,
河南省,焦作市,2006,814,50.56,,,,,,
河南省,焦作市,2007,1118.09,68.8119,,,,,,
河南省,焦作市,2008,1460.2,93.5377,,,,,,
河南省,焦作市,2009,1728.91,109.72,,,,,,
河南省,焦作市,2010,1959.5,131.841,,,,,,
河南省,焦作市,2011,2311.7,154.47,,,,,,
河南省,焦作市,2012,2578.9,192.908,,,,,,
河南省,焦作市,2013,2964.26,230.616,,,,,,
河南省,焦作市,2014,3298.8,,,,,,,
河南省,焦作市,2015,3706.3,,,,,,,
河南省,焦作市,2016,4170,,,,,,,
河南省,焦作市,2017,4658.61,372.99,,,,,,
河南省,焦作市,2018,5628,423,,,,,,
河南省,焦作市,2019,5819,469,,,,,,
河南省,焦作市,2020,,175,,,,,,
河南省,焦作市,2021,,230,,,,,,
河南省,焦作市,2022,,,,,,,,
河南省,焦作市,2023,,,,,,,,
河南省,许昌市,2000,,,,,,,,
河南省,许昌市,2001,,,,,,,,
河南省,许昌市,2002,,,,,,,,
河南省,许昌市,2003,136.8,6.42,,,,,,
河南省,许昌市,2004,200,9.535,,,,,,
河南省,许昌市,2005,244,12.3984,,,,,,
河南省,许昌市,2006,289,15.08,,,,,,
河南省,许昌市,2007,374.09,19.2843,,,,,,
河南省,许昌市,2008,449.3,22.9869,,,,,,
河南省,许昌市,2009,537.34,27.3084,,,,,,
河南省,许昌市,2010,607,31.9517,,,,,,
河南省,许昌市,2011,734,39.28,,,,,,
河南省,许昌市,2012,885.2,48.3202,,,,,,
河南省,许昌市,2013,1003,55.8138,,,,,,
河南省,许昌市,2014,1126.3,,,,,,,
河南省,许昌市,2015,1285.1,,,,,,,
河南省,许昌市,2016,1424,,,,,,,
河南省,许昌市,2017,2109,107.1,,,,,,
河南省,许昌市,2018,2349,,,,,,,
河南省,许昌市,2019,3196.62,,,,,,,
河南省,许昌市,2020,,,,,,,,
河南省,许昌市,2021,,,,,,,,
河南省,许昌市,2022,,,,,,,,
河南省,许昌市,2023,,,,,,,,
河南省,郑州市,2000,,,,,,,,
河南省,郑州市,2001,,,,,,,,
河南省,郑州市,2002,,,,,,,,
河南省,郑州市,2003,1185.3,84.43,,,,,,
河南省,郑州市,2004,1705,128.29,,,,,,
河南省,郑州市,2005,2237,171.6,,,,,,
河南省,郑州市,2006,2316,223.5,,,,,,
河南省,郑州市,2007,2911,278.3,,,,,,
河南省,郑州市,2008,3511,334.2,,,,,,
河南省,郑州市,2009,4136,391,,,,,,
河南省,郑州市,2010,4797.3,500.5,,,,,,
河南省,郑州市,2011,5425.7,580.3,,,,,,
河南省,郑州市,2012,6158.2,690.1,,,,,,
河南省,郑州市,2013,6975.8,791,,,,,,
河南省,郑州市,2014,7720.9,810.8,,,,,,
河南省,郑州市,2015,8627.1,992.5,,,,,,
河南省,郑州市,2016,8885.5,1040.8,,,,,,
河南省,郑州市,2017,10041.8,1193.1,,,,,,
河南省,郑州市,2018,11357.3,1373.3,,,,,,
河南省,郑州市,2019,13004.1,1583.4,,,,,,
河南省,郑州市,2020,11304,1401.06,,,,,,
河南省,郑州市,2021,10192.8,1272.3,,,,,,
河南省,郑州市,2022,8949.28,1132.35,,,,,,
河南省,郑州市,2023,,,,,,,,
河南省,驻马店市,2000,,,,,,,,
河南省,驻马店市,2001,,,,,,,,
河南省,驻马店市,2002,,,,,,,,
河南省,驻马店市,2003,194.5,9.34,,,,,,
河南省,驻马店市,2004,270,13.3742,,,,,,
河南省,驻马店市,2005,330,17.8252,,,,,,
河南省,驻马店市,2006,389,22.31,,,,,,
河南省,驻马店市,2007,504.36,27.6867,,,,,,
河南省,驻马店市,2008,620.9,33.1963,,,,,,
河南省,驻马店市,2009,727.72,38.8065,,,,,,
河南省,驻马店市,2010,819.8,45.0785,,,,,,
河南省,驻马店市,2011,987.3,55.04,,,,,,
河南省,驻马店市,2012,1199.6,70.3117,,,,,,
河南省,驻马店市,2013,1383.43,83.3538,,,,,,
河南省,驻马店市,2014,1352.9,,,,,,,
河南省,驻马店市,2015,1882.5,,,,,,,
河南省,驻马店市,2016,1968,,,,,,,
河南省,驻马店市,2017,3260.31,185.19,,,,,,
河南省,驻马店市,2018,3258,,,,,,,
河南省,驻马店市,2019,5020.85,,,,,,,
河南省,驻马店市,2020,3494.51,,,,,,,
河南省,驻马店市,2021,3600,,,,,,,
河南省,驻马店市,2022,4447.88,,,,,,,
河南省,驻马店市,2023,,,,,,,,
河南省,鹤壁市,2000,,,,,,,,
河南省,鹤壁市,2001,,,,,,,,
河南省,鹤壁市,2002,,,,,,,,
河南省,鹤壁市,2003,77.9,4.25,,,,,,
河南省,鹤壁市,2004,117,6.8685,,,,,,
河南省,鹤壁市,2005,147,8.9016,,,,,,
河南省,鹤壁市,2006,181,11.17,,,,,,
河南省,鹤壁市,2007,232.83,14.1655,,,,,,
河南省,鹤壁市,2008,282.9,16.7861,,,,,,
河南省,鹤壁市,2009,338.34,19.7405,,,,,,
河南省,鹤壁市,2010,395.8,23.083,,,,,,
河南省,鹤壁市,2011,487.3,28.54,,,,,,
河南省,鹤壁市,2012,615.4,38.5769,,,,,,
河南省,鹤壁市,2013,706.03,44.7841,,,,,,
河南省,鹤壁市,2014,790.6,,,,,,,
河南省,鹤壁市,2015,899.7,,,,,,,
河南省,鹤壁市,2016,1005,,,,,,,
河南省,鹤壁市,2017,2141.8,98.7,,,,,,
河南省,鹤壁市,2018,1422,,,,,,,
河南省,鹤壁市,2019,1529,,,,,,,
河南省,鹤壁市,2020,1085.71,,,,,,,
河南省,鹤壁市,2021,1434,,,,,,,
河南省,鹤壁市,2022,809.52,11.28,,,,,,
河南省,鹤壁市,2023,,,,,,,,
浙江省,丽水市,2000,,,,,,,,
浙江省,丽水市,2001,,,,,,,,
浙江省,丽水市,2002,215,8.86,,,,,,
浙江省,丽水市,2003,242.6,10.2,,,,,,
浙江省,丽水市,2004,318,13.5,,,,,,
浙江省,丽水市,2005,486,21.48,,,,,,
浙江省,丽水市,2006,643,26.6,,,,,,
浙江省,丽水市,2007,855.9,36.9,,,,,,
浙江省,丽水市,2008,1195,55.6,,,,,,
浙江省,丽水市,2009,1539.6,71.2,,,,,,
浙江省,丽水市,2010,2065.3,96.19,,,,,,
浙江省,丽水市,2011,2737.7,132.25,,,,,,
浙江省,丽水市,2012,3561.4,176.2,,,,,,
浙江省,丽水市,2013,4543.88,228.36,,,,,,
浙江省,丽水市,2014,5089.1,294.99,,,,,,
浙江省,丽水市,2015,6270.4,375.42,,,,,,
浙江省,丽水市,2016,6573.1,474.65,,,,,,
浙江省,丽水市,2017,6785.36,572.67,,,,,,
浙江省,丽水市,2018,,667.62,,,,,,
浙江省,丽水市,2019,7795,781,,,,,,
浙江省,丽水市,2020,6586,655.94,,,,,,
浙江省,丽水市,2021,2556,288.36,,,,,,
浙江省,丽水市,2022,2294,283,,,,,,
浙江省,丽水市,2023,,,,,,,,
浙江省,台州市,2000,507.65,37.87,,,,,,
浙江省,台州市,2001,639.67,47.5,,,,,,
浙江省,台州市,2002,921.1,71.85,,,,,,
浙江省,台州市,2003,1063.86,83.51,,,,,,
浙江省,台州市,2004,1237.61,97.15,,,,,,
浙江省,台州市,2005,1607.5,134.79,,,,,,
浙江省,台州市,2006,1803.8,145.1,,,,,,
浙江省,台州市,2007,2173.66,170.63,,,,,,
浙江省,台州市,2008,2594.85,203.7,,,,,,
浙江省,台州市,2009,2887.22,226.65,,,,,,
浙江省,台州市,2010,3285.66,269.42,,,,,,
浙江省,台州市,2011,3965.36,325.16,,,,,,
浙江省,台州市,2012,4468.92,406.67,,,,,,
浙江省,台州市,2013,5165.54,490.73,,,,,,
浙江省,台州市,2014,6078.85,580.53,,,,,,
浙江省,台州市,2015,7419.17,745.63,,,,,,
浙江省,台州市,2016,8911.49,938.35,,,,,,
浙江省,台州市,2017,10275.6,1109.98,,,,,,
浙江省,台州市,2018,11821.7,1298.02,,,,,,
浙江省,台州市,2019,13155.7,1466.89,,,,,,
浙江省,台州市,2020,11413.8,1246.92,,,,,,
浙江省,台州市,2021,3599.55,423.29,,,,,,
浙江省,台州市,2022,3113.94,460.67,,,,,,
浙江省,台州市,2023,,,,,,,,
浙江省,嘉兴市,2000,,,,,,,,
浙江省,嘉兴市,2001,,,,,,,,
浙江省,嘉兴市,2002,859,55.7,,,,,,
浙江省,嘉兴市,2003,905,60,,,,,,
浙江省,嘉兴市,2004,1117,78.2,,,,,,
浙江省,嘉兴市,2005,1363,105,,,,,,
浙江省,嘉兴市,2006,1595,122,,,,,,
浙江省,嘉兴市,2007,1850,148,,,,,,
浙江省,嘉兴市,2008,2140,180,,,,,,
浙江省,嘉兴市,2009,2492,216,,,,,,
浙江省,嘉兴市,2010,3070,281,,,,,,
浙江省,嘉兴市,2011,3536,338,,,,,,
浙江省,嘉兴市,2012,4101,402,,,,,,
浙江省,嘉兴市,2013,4660,470,,,,,,
浙江省,嘉兴市,2014,5219,551,,,,,,
浙江省,嘉兴市,2015,6310.01,664,,,,,,
浙江省,嘉兴市,2016,7893.81,851,,,,,,
浙江省,嘉兴市,2017,9143.29,1010.84,,,,,,
浙江省,嘉兴市,2018,10647,1212.22,,,,,,
浙江省,嘉兴市,2019,11971,1401,,,,,,
浙江省,嘉兴市,2020,10104,1170.51,,,,,,
浙江省,嘉兴市,2021,3215.3,501.65,,,,,,
浙江省,嘉兴市,2022,3056,427.07,,,,,,
浙江省,嘉兴市,2023,,,,,,,,
浙江省,宁波市,2000,,,,,,,,
浙江省,宁波市,2001,,,,,,,,
浙江省,宁波市,2002,1605,144.32,,,,,,
浙江省,宁波市,2003,1724,155.83,,,,,,
浙江省,宁波市,2004,2010,192.5,,,,,,
浙江省,宁波市,2005,2352,238.4,,,,,,
浙江省,宁波市,2006,2685,289.6,,,,,,
浙江省,宁波市,2007,3074,348.2,,,,,,
浙江省,宁波市,2008,3465,417.39,,,,,,
浙江省,宁波市,2009,3962,497.3,,,,,,
浙江省,宁波市,2010,4624,610.7,,,,,,
浙江省,宁波市,2011,5180.8,708.74,,,,,,
浙江省,宁波市,2012,5748.32,816.4,,,,,,
浙江省,宁波市,2013,6225.8,904.21,,,,,,
浙江省,宁波市,2014,6973,1020.31,,,,,,
浙江省,宁波市,2015,7920,1183.9,,,,,,
浙江省,宁波市,2016,9198.38,1385.5,,,,,,
浙江省,宁波市,2017,10910.3,1649.12,,,,,,
浙江省,宁波市,2018,12427.3,1977.85,,,,,,
浙江省,宁波市,2019,13946.7,2303.08,,,,,,
浙江省,宁波市,2020,19561,1998.4,,,,,,
浙江省,宁波市,2021,5151.1,837.82,,,,,,
浙江省,宁波市,2022,5080,775.6,,,,,,
浙江省,宁波市,2023,6579.5,874,,,,,,
浙江省,杭州市,2000,2305,190,,,,,,
浙江省,杭州市,2001,2510,218.9,,,,,,
浙江省,杭州市,2002,2652,254.81,,,,,,
浙江省,杭州市,2003,2776,290.9,,,,,,
浙江省,杭州市,2004,3016,361.18,,,,,,
浙江省,杭州市,2005,3266,403.6,,,,,,
浙江省,杭州市,2006,3694,476.2,,,,,,
浙江省,杭州市,2007,4112,548.6,,,,,,
浙江省,杭州市,2008,4552,617.2,,,,,,
浙江省,杭州市,2009,5094,708.9,,,,,,
浙江省,杭州市,2010,6305,910.85,,,,,,
浙江省,杭州市,2011,7181,1063.84,,,,,,
浙江省,杭州市,2012,8237,1253.2,,,,,,
浙江省,杭州市,2013,9409,1469.88,,,,,,
浙江省,杭州市,2014,10538,1743.9,,,,,,
浙江省,杭州市,2015,12040,2019.7,,,,,,
浙江省,杭州市,2016,13696,2362.6,,,,,,
浙江省,杭州市,2017,15884.4,2802.1,,,,,,
浙江省,杭州市,2018,17983,3335.6,,,,,,
浙江省,杭州市,2019,20700,3954,,,,,,
浙江省,杭州市,2020,17559,3331,,,,,,
浙江省,杭州市,2021,8934,1518.29,,,,,,
浙江省,杭州市,2022,8096,1386,,,,,,
浙江省,杭州市,2023,,,,,,,,
浙江省,温州市,2000,595,47.47,,,,,,
浙江省,温州市,2001,714,61.8,,,,,,
浙江省,温州市,2002,798,70.69,,,,,,
浙江省,温州市,2003,769,66.6,,,,,,
浙江省,温州市,2004,1052,91.08,,,,,,
浙江省,温州市,2005,1401,121.31,,,,,,
浙江省,温州市,2006,1843,159.57,,,,,,
浙江省,温州市,2007,2192,189.77,,,,,,
浙江省,温州市,2008,2547,222,,,,,,
浙江省,温州市,2009,2931,253.74,,,,,,
浙江省,温州市,2010,3537,321.88,,,,,,
浙江省,温州市,2011,4123,375.2,,,,,,
浙江省,温州市,2012,4887,464.24,,,,,,
浙江省,温州市,2013,5677,556.38,,,,,,
浙江省,温州市,2014,6358,651.43,,,,,,
浙江省,温州市,2015,7576,770.32,,,,,,
浙江省,温州市,2016,8824,919.82,,,,,,
浙江省,温州市,2017,10237.1,1103.72,,,,,,
浙江省,温州市,2018,11861,1315.1,,,,,,
浙江省,温州市,2019,13670,1528.66,,,,,,
浙江省,温州市,2020,11939.1,1293.1,,,,,,
浙江省,温州市,2021,4956.6,656.84,,,,,,
浙江省,温州市,2022,4686,723,,,,,,
浙江省,温州市,2023,,,,,,,,
浙江省,湖州市,2000,350,22.07,,,,,,
浙江省,湖州市,2001,530.01,32.55,,,,,,
浙江省,湖州市,2002,787.6,44.89,,,,,,
浙江省,湖州市,2003,704.44,40.15,,,,,,
浙江省,湖州市,2004,850.94,48.49,,,,,,
浙江省,湖州市,2005,1078.38,62.63,,,,,,
浙江省,湖州市,2006,1288.27,74.8,,,,,,
浙江省,湖州市,2007,1667.5,96.9,,,,,,
浙江省,湖州市,2008,1948.43,125.7,,,,,,
浙江省,湖州市,2009,2321.69,159,,,,,,
浙江省,湖州市,2010,2855.68,205.61,,,,,,
浙江省,湖州市,2011,3519.53,253.56,,,,,,
浙江省,湖州市,2012,4190.8,312.9,,,,,,
浙江省,湖州市,2013,4903.45,381.21,,,,,,
浙江省,湖州市,2014,5896.47,489.41,,,,,,
浙江省,湖州市,2015,7000.24,682.08,,,,,,
浙江省,湖州市,2016,8752.19,859.78,,,,,,
浙江省,湖州市,2017,10552.6,1075.97,,,,,,
浙江省,湖州市,2018,11629.4,1347.97,,,,,,
浙江省,湖州市,2019,13197.6,1519,,,,,,
浙江省,湖州市,2020,11210.6,1284,,,,,,
浙江省,湖州市,2021,3631.5,535.21,,,,,,
浙江省,湖州市,2022,2840,459,,,,,,
浙江省,湖州市,2023,,,,,,,,
浙江省,绍兴市,2000,729,54.65,,,,,,
浙江省,绍兴市,2001,841,63.26,,,,,,
浙江省,绍兴市,2002,1007,75.5,,,,,,
浙江省,绍兴市,2003,1028,77.05,,,,,,
浙江省,绍兴市,2004,1211,90.75,,,,,,
浙江省,绍兴市,2005,1503,110.58,,,,,,
浙江省,绍兴市,2006,1808,140.08,,,,,,
浙江省,绍兴市,2007,2192,177.36,,,,,,
浙江省,绍兴市,2008,2435,204.14,,,,,,
浙江省,绍兴市,2009,2851,242.25,,,,,,
浙江省,绍兴市,2010,3436,305.84,,,,,,
浙江省,绍兴市,2011,4128,399.6,,,,,,
浙江省,绍兴市,2012,4866,491.11,,,,,,
浙江省,绍兴市,2013,5614,569.25,,,,,,
浙江省,绍兴市,2014,6287,636.73,,,,,,
浙江省,绍兴市,2015,7202,746.12,,,,,,
浙江省,绍兴市,2016,8288,871.14,,,,,,
浙江省,绍兴市,2017,9541.12,1006.61,,,,,,
浙江省,绍兴市,2018,10879,1179.42,,,,,,
浙江省,绍兴市,2019,11473,1301.78,,,,,,
浙江省,绍兴市,2020,9720.54,1073.9,,,,,,
浙江省,绍兴市,2021,2757.1,380.64,,,,,,
浙江省,绍兴市,2022,2557,402.37,,,,,,
浙江省,绍兴市,2023,,,,,,,,
浙江省,舟山市,2000,453.61,,,,,,,
浙江省,舟山市,2001,542.96,,,,,,,
浙江省,舟山市,2002,623.52,21.3,,,,,,
浙江省,舟山市,2003,639.58,33.5,,,,,,
浙江省,舟山市,2004,825,46.22,,,,,,
浙江省,舟山市,2005,988,55.3,,,,,,
浙江省,舟山市,2006,1136.19,64.5,,,,,,
浙江省,舟山市,2007,1285.07,77.4,,,,,,
浙江省,舟山市,2008,1495.28,94.2,,,,,,
浙江省,舟山市,2009,1730.58,108.75,,,,,,
浙江省,舟山市,2010,2113.32,133.14,,,,,,
浙江省,舟山市,2011,2432.78,226.36,,,,,,
浙江省,舟山市,2012,2739.97,256.7,,,,,,
浙江省,舟山市,2013,3035.93,290.16,,,,,,
浙江省,舟山市,2014,3400,,,,,,,
浙江省,舟山市,2015,3843.98,,,,,,,
浙江省,舟山市,2016,4576.69,,,,,,,
浙江省,舟山市,2017,5472.73,,,,,,,
浙江省,舟山市,2018,6291.46,,,,,,,
浙江省,舟山市,2019,7025,1012,,,,,,
浙江省,舟山市,2020,5236,731,,,,,,
浙江省,舟山市,2021,1241,169.61,,,,,,
浙江省,舟山市,2022,1112,172,,,,,,
浙江省,舟山市,2023,,,,,,,,
浙江省,衢州市,2000,,,,,,,,
浙江省,衢州市,2001,,,,,,,,
浙江省,衢州市,2002,283,14.72,,,,,,
浙江省,衢州市,2003,322.8,16.5,,,,,,
浙江省,衢州市,2004,420,21.84,,,,,,
浙江省,衢州市,2005,530,27.74,,,,,,
浙江省,衢州市,2006,650,34.4,,,,,,
浙江省,衢州市,2007,870,46.6,,,,,,
浙江省,衢州市,2008,1059,57,,,,,,
浙江省,衢州市,2009,1271.9,69.6,,,,,,
浙江省,衢州市,2010,1639.3,91.56,,,,,,
浙江省,衢州市,2011,2079.9,117.15,,,,,,
浙江省,衢州市,2012,2516.7,145.5,,,,,,
浙江省,衢州市,2013,3277.9,193.72,,,,,,
浙江省,衢州市,2014,3671.2,236.89,,,,,,
浙江省,衢州市,2015,4370.2,284.35,,,,,,
浙江省,衢州市,2016,5336,357.51,,,,,,
浙江省,衢州市,2017,6479.11,449.03,,,,,,
浙江省,衢州市,2018,7453.86,531.79,,,,,,
浙江省,衢州市,2019,7869,595,,,,,,
浙江省,衢州市,2020,5984,404,,,,,,
浙江省,衢州市,2021,1437,177.37,,,,,,
浙江省,衢州市,2022,1209,180,,,,,,
浙江省,衢州市,2023,,,,,,,,
浙江省,金华市,2000,,,,,,,,
浙江省,金华市,2001,,,,,,,,
浙江省,金华市,2002,742.5,50.97,,,,,,
浙江省,金华市,2003,853.2,59.88,,,,,,
浙江省,金华市,2004,1199,84.15,,,,,,
浙江省,金华市,2005,1384,103.23,,,,,,
浙江省,金华市,2006,1611,127.7,,,,,,
浙江省,金华市,2007,1855.9,156.3,,,,,,
浙江省,金华市,2008,2027.2,171.1,,,,,,
浙江省,金华市,2009,2356.04,202.9,,,,,,
浙江省,金华市,2010,2882.71,258.01,,,,,,
浙江省,金华市,2011,3531.36,317.19,,,,,,
浙江省,金华市,2012,4105.14,372.77,,,,,,
浙江省,金华市,2013,4834.36,462.19,,,,,,
浙江省,金华市,2014,5897.88,590.53,,,,,,
浙江省,金华市,2015,6989.67,720.81,,,,,,
浙江省,金华市,2016,8632.37,914.48,,,,,,
浙江省,金华市,2017,10299.4,1107,,,,,,
浙江省,金华市,2018,12018,1318,,,,,,
浙江省,金华市,2019,13913,1543,,,,,,
浙江省,金华市,2020,11812,1297.16,,,,,,
浙江省,金华市,2021,4326.6,681.99,,,,,,
浙江省,金华市,2022,3830,654,,,,,,
浙江省,金华市,2023,,,,,,,,
海南省,三亚市,2000,189.342,16.06,,,,,,
海南省,三亚市,2001,,,,,,,,
海南省,三亚市,2002,260.7,24.7,,,,,,
海南省,三亚市,2003,286.9,26.1,,,,,,
海南省,三亚市,2004,349,35.67,,,,,,
海南省,三亚市,2005,385.391,45.1,,,,,,
海南省,三亚市,2006,416.022,51.78,,,,,,
海南省,三亚市,2007,486.234,62.34,,,,,,
海南省,三亚市,2008,553.007,73.04,,,,,,
海南省,三亚市,2009,637.273,90.47,,,,,,
海南省,三亚市,2010,841.137,123.01,,,,,,
海南省,三亚市,2011,968.177,139.74,,,,,,
海南省,三亚市,2012,1054.08,175.46,,,,,,
海南省,三亚市,2013,1180.21,217.23,,,,,,
海南省,三亚市,2014,1313.9,257.97,,,,,,
海南省,三亚市,2015,1459.91,291.85,,,,,,
海南省,三亚市,2016,1606.69,305.48,,,,,,
海南省,三亚市,2017,1761.69,370.4,,,,,,
海南省,三亚市,2018,2028.08,469.9,,,,,,
海南省,三亚市,2019,2203.64,525.3,,,,,,
海南省,三亚市,2020,1699,417.73,,,,,,
海南省,三亚市,2021,2147.86,743.2,,,,,,
海南省,三亚市,2022,1303.32,431.54,,,,,,
海南省,三亚市,2023,2541.46,887.22,,,,,,
海南省,儋州市,2000,,,,,,,,
海南省,儋州市,2001,,,,,,,,
海南省,儋州市,2002,,,,,,,,
海南省,儋州市,2003,,,,,,,,
海南省,儋州市,2004,,,,,,,,
海南省,儋州市,2005,,,,,,,,
海南省,儋州市,2006,,,,,,,,
海南省,儋州市,2007,,,,,,,,
海南省,儋州市,2008,,,,,,,,
海南省,儋州市,2009,,,,,,,,
海南省,儋州市,2010,,,,,,,,
海南省,儋州市,2011,,,,,,,,
海南省,儋州市,2012,,,,,,,,
海南省,儋州市,2013,,,,,,,,
海南省,儋州市,2014,,,,,,,,
海南省,儋州市,2015,,,,,,,,
海南省,儋州市,2016,,,,,,,,
海南省,儋州市,2017,213.73,,,,,,,
海南省,儋州市,2018,,,,,,,,
海南省,儋州市,2019,,,,,,,,
海南省,儋州市,2020,335.04,,,,,,,
海南省,儋州市,2021,858.26,,,,,,,
海南省,儋州市,2022,707.98,53.18,,,,,,
海南省,儋州市,2023,,,,,,,,
海南省,海口市,2000,,,,,,,,
海南省,海口市,2001,,,,,,,,
海南省,海口市,2002,270.2,29.99,,,,,,
海南省,海口市,2003,275.8,5.6215,,,,,,
海南省,海口市,2004,307,42.76,,,,,,
海南省,海口市,2005,335,47.2,,,,,,
海南省,海口市,2006,362,47.95,,,,,,
海南省,海口市,2007,571,52.1057,,,,,,
海南省,海口市,2008,622,56.9849,,,,,,
海南省,海口市,2009,662,65.01,,,,,,
海南省,海口市,2010,723,69.61,,,,,,
海南省,海口市,2011,831,53.1,,,,,,
海南省,海口市,2012,935,101.57,,,,,,
